timestamp_ns,side,exec_price,hypothesis_id,signal,mid_price_plus_100ms,mid_price_plus_500ms,mid_price_plus_1000ms,mid_price_plus_5000ms
1726057805037812992,SELL,5486.25,4,-0.16658600910447247,5496.75,5489.25,5491.5,5491.0
1726057805197449984,BUY,5488.25,4,0.15325094454954716,5487.5,5538.25,5485.75,5492.0
1726057805197449984,BUY,5488.25,4,0.15325094454954716,5487.5,5538.25,5485.75,5492.0
1726057805197485056,SELL,5488.25,4,-0.15325802178054795,5487.5,5538.25,5485.75,5492.0
1726057805197485056,SELL,5488.25,4,-0.15325802178054795,5487.5,5538.25,5485.75,5492.0
1726057805265368064,BUY,5488.5,4,0.15390685722915584,5535.75,5466.5,5490.75,5493.0
1726057805265368064,BUY,5488.5,4,0.15390685722915584,5535.75,5466.5,5490.75,5493.0
1726057805265399808,SELL,5488.5,4,-0.15556578085266856,5535.75,5466.5,5490.75,5493.0
1726057805265399808,SELL,5488.5,4,-0.15556578085266856,5535.75,5466.5,5490.75,5493.0
1726057805292374016,BUY,5487.75,4,0.15803066869472146,5501.75,5488.75,5491.5,5506.5
1726057805292374016,BUY,5487.75,4,0.15803066869472146,5501.75,5488.75,5491.5,5506.5
1726057805294254080,SELL,5487.5,4,-0.15150835125350012,5478.25,5488.75,5491.5,5492.25
1726057805294254080,SELL,5487.5,4,-0.15150835125350012,5478.25,5488.75,5491.5,5492.25
1726057805507204096,BUY,5488.0,4,0.1527788544664882,5489.0,5504.0,5485.25,5521.0
1726057805507204096,BUY,5488.0,4,0.1527788544664882,5489.0,5504.0,5485.25,5521.0
1726057805600035840,SELL,5487.75,4,-0.15153733282132584,5538.25,5485.25,5468.0,5489.75
1726057805600035840,SELL,5487.75,4,-0.15153733282132584,5538.25,5485.25,5468.0,5489.75
1726057805600142080,BUY,5487.75,4,0.15155496251681003,5538.25,5485.25,5468.0,5489.75
1726057805600142080,BUY,5487.75,4,0.15155496251681003,5538.25,5485.25,5468.0,5489.75
1726057805608861952,SELL,5488.25,4,-0.1510199267871893,5488.0,5484.75,5468.0,5490.25
1726057805608861952,SELL,5488.25,4,-0.1510199267871893,5488.0,5484.75,5468.0,5490.25
1726057805608984064,BUY,5489.0,4,0.15046509731766056,5488.0,5485.5,5468.0,5490.25
1726057805608984064,BUY,5489.0,4,0.15046509731766056,5488.0,5485.5,5468.0,5490.25
1726057805642051072,SELL,5561.0,4,-0.15028975737913067,5476.0,5486.25,5469.0,5489.25
1726057805642051072,SELL,5561.0,4,-0.15028975737913067,5476.0,5486.25,5469.0,5489.25
1726057805653321984,BUY,5488.25,4,0.1506190322628588,5488.75,5485.25,5468.25,5475.5
1726057805653321984,BUY,5488.25,4,0.1506190322628588,5488.75,5485.25,5468.25,5475.5
1726057805726365184,SELL,5487.75,4,-0.15156501611198905,5488.25,5489.75,5438.0,5489.75
1726057805726365184,SELL,5487.75,4,-0.15156501611198905,5488.25,5489.75,5438.0,5489.75
1726057805729000960,BUY,5449.25,4,0.15092342129765857,5488.25,5489.75,5438.0,5489.25
1726057805729000960,BUY,5449.25,4,0.15092342129765857,5488.25,5489.75,5438.0,5489.25
1726057805730665984,SELL,5488.25,4,-0.15071654713359944,5488.25,5489.75,5438.0,5519.75
1726057805730665984,SELL,5488.25,4,-0.15071654713359944,5488.25,5489.75,5438.0,5519.75
1726057805823461888,BUY,5488.25,4,0.15753830133871818,5447.5,5486.25,5483.0,5489.75
1726057805823461888,BUY,5488.25,4,0.15753830133871818,5447.5,5486.25,5483.0,5489.75
1726057805823484928,SELL,5488.25,4,-0.15753566646513067,5447.5,5486.25,5483.0,5489.75
1726057805823484928,SELL,5488.25,4,-0.15753566646513067,5447.5,5486.25,5483.0,5489.75
1726057805823564032,BUY,5488.25,4,0.15751564286598826,5447.5,5486.25,5483.0,5489.75
1726057805823564032,BUY,5488.25,4,0.15751564286598826,5447.5,5486.25,5483.0,5489.75
1726057805905627136,SELL,5488.75,4,-0.15118447165913979,5504.0,5518.75,5485.0,5476.0
1726057805905627136,SELL,5488.75,4,-0.15118447165913979,5504.0,5518.75,5485.0,5476.0
1726057806036060928,BUY,5491.5,4,0.36099961945703263,5488.75,5485.0,5559.75,5491.0
1726057806036060928,BUY,5491.5,4,0.36099961945703263,5488.75,5485.0,5559.75,5491.0
1726057806038217984,SELL,5484.5,4,-0.38659603499316875,5487.0,5485.0,5559.75,5491.0
1726057806038217984,SELL,5484.5,4,-0.38659603499316875,5487.0,5485.0,5559.75,5491.0
1726057806040903168,BUY,5496.5,4,0.16135307198710772,5486.5,5485.0,5434.75,5491.0
1726057806040903168,BUY,5496.5,4,0.16135307198710772,5486.5,5485.0,5434.75,5491.0
1726057806042318080,SELL,5489.5,4,-0.2071104210370016,5486.0,5485.25,5503.75,5491.0
1726057806042318080,SELL,5489.5,4,-0.2071104210370016,5486.0,5485.25,5503.75,5491.0
1726057806043139840,BUY,5486.5,4,0.17846848639977808,5488.25,5440.0,5503.75,5491.0
1726057806043139840,BUY,5486.5,4,0.17846848639977808,5488.25,5440.0,5503.75,5491.0
1726057806050817024,SELL,5487.75,4,-0.17036372701056687,5485.25,5468.75,5503.75,5477.25
1726057806050817024,SELL,5487.75,4,-0.17036372701056687,5485.25,5468.75,5503.75,5477.25
1726057806051666944,BUY,5487.0,4,0.3144284782778503,5485.25,5492.25,5503.75,5477.25
1726057806051666944,BUY,5487.0,4,0.3144284782778503,5485.25,5492.25,5503.75,5477.25
1726057806101762048,SELL,5485.5,4,-0.16298426795269813,5485.75,5468.0,5504.0,5490.75
1726057806101762048,SELL,5485.5,4,-0.16298426795269813,5485.75,5468.0,5504.0,5490.75
1726057806101783040,BUY,5485.5,4,0.16298180072102675,5485.75,5468.0,5504.0,5490.75
1726057806101783040,BUY,5485.5,4,0.16298180072102675,5485.75,5468.0,5504.0,5490.75
1726057806112008960,SELL,5484.25,4,-0.15524028389584602,5489.25,5555.0,5480.0,5490.75
1726057806112008960,SELL,5484.25,4,-0.15524028389584602,5489.25,5555.0,5480.0,5490.75
1726057806112499968,BUY,5484.25,4,0.15520191279715734,5489.25,5555.0,5480.0,5490.75
1726057806112499968,BUY,5484.25,4,0.15520191279715734,5489.25,5555.0,5480.0,5490.75
1726057806112577792,SELL,5483.25,4,-0.15520191279715734,5489.25,5555.0,5480.0,5490.75
1726057806112577792,SELL,5483.25,4,-0.15520191279715734,5489.25,5555.0,5480.0,5490.75
